1.989e30,0.0,0.0,0.0,0.0,0.0,0.0;
0.33011e24,57.909e9,0.0,0.0,0.0,47.36e3,0.0;
4.8675e24,108.209e9,0.0,0.0,0.0,35.02e3,0.0;
5.9724e24,149.596e9,0.0,0.0,0.0,29.78e3,0.0;
0.64171e24,227.923e9,0.0,0.0,0.0,24.07e3,0.0;
1898.19e24,778.570e9,0.0,0.0,0.0,13e3,0.0;
568.34e24,1433.529e9,0.0,0.0,0.0,9.68e3,0.0;
86.813e24,2872.463e9,0.0,0.0,0.0,6.80e3,0.0;
102.413e24,4495.060e9,0.0,0.0,0.0,5.43e3,0.0;
